{'timestamp': '2024-01-30 22:26:00', 'cpu_usage': 13.5, 'memory_usage': 63.48, 'disk_free': 729058}
{'timestamp': '2024-01-30 22:26:06', 'cpu_usage': 16.0, 'memory_usage': 63.48, 'disk_free': 729058}
{'timestamp': '2024-01-30 22:26:13', 'cpu_usage': 9.4, 'memory_usage': 63.41, 'disk_free': 729058}
{'timestamp': '2024-01-30 22:26:19', 'cpu_usage': 5.6, 'memory_usage': 63.45, 'disk_free': 729058}
{'timestamp': '2024-01-30 22:26:25', 'cpu_usage': 4.0, 'memory_usage': 63.45, 'disk_free': 729058}
{'timestamp': '2024-01-30 22:26:32', 'cpu_usage': 1.9, 'memory_usage': 63.47, 'disk_free': 729058}
{'timestamp': '2024-01-30 22:26:38', 'cpu_usage': 34.6, 'memory_usage': 63.49, 'disk_free': 729058}
{'timestamp': '2024-01-30 22:26:44', 'cpu_usage': 18.8, 'memory_usage': 63.48, 'disk_free': 729058}
{'timestamp': '2024-01-30 22:26:51', 'cpu_usage': 7.1, 'memory_usage': 63.54, 'disk_free': 729058}
{'timestamp': '2024-01-30 22:26:57', 'cpu_usage': 5.8, 'memory_usage': 63.59, 'disk_free': 729058}
{'timestamp': '2024-01-30 22:27:04', 'cpu_usage': 6.2, 'memory_usage': 63.47, 'disk_free': 729058}
{'timestamp': '2024-01-30 22:27:10', 'cpu_usage': 17.0, 'memory_usage': 63.67, 'disk_free': 729058}
{'timestamp': '2024-01-30 22:27:16', 'cpu_usage': 9.8, 'memory_usage': 63.46, 'disk_free': 729050}
{'timestamp': '2024-01-30 22:27:23', 'cpu_usage': 3.8, 'memory_usage': 63.55, 'disk_free': 729050}
{'timestamp': '2024-01-30 22:27:29', 'cpu_usage': 0.0, 'memory_usage': 63.57, 'disk_free': 729050}
{'timestamp': '2024-01-30 22:27:35', 'cpu_usage': 0.0, 'memory_usage': 63.58, 'disk_free': 729050}
{'timestamp': '2024-01-30 22:27:42', 'cpu_usage': 11.8, 'memory_usage': 63.62, 'disk_free': 729050}
{'timestamp': '2024-01-30 22:27:48', 'cpu_usage': 5.8, 'memory_usage': 63.64, 'disk_free': 729050}
{'timestamp': '2024-01-30 22:27:55', 'cpu_usage': 0.0, 'memory_usage': 63.61, 'disk_free': 729050}
{'timestamp': '2024-01-30 22:28:01', 'cpu_usage': 0.0, 'memory_usage': 63.63, 'disk_free': 729050}
{'timestamp': '2024-01-30 22:28:07', 'cpu_usage': 0.0, 'memory_usage': 63.61, 'disk_free': 729050}
{'timestamp': '2024-01-30 22:28:14', 'cpu_usage': 10.2, 'memory_usage': 63.64, 'disk_free': 729050}
{'timestamp': '2024-01-30 22:28:20', 'cpu_usage': 20.8, 'memory_usage': 63.61, 'disk_free': 729050}
{'timestamp': '2024-01-30 22:28:26', 'cpu_usage': 3.8, 'memory_usage': 63.67, 'disk_free': 729050}
{'timestamp': '2024-01-30 22:28:33', 'cpu_usage': 9.4, 'memory_usage': 63.67, 'disk_free': 729038}
{'timestamp': '2024-01-30 22:28:39', 'cpu_usage': 9.6, 'memory_usage': 63.71, 'disk_free': 729038}
{'timestamp': '2024-01-30 22:28:46', 'cpu_usage': 12.3, 'memory_usage': 63.67, 'disk_free': 729038}
{'timestamp': '2024-01-30 22:28:52', 'cpu_usage': 29.6, 'memory_usage': 63.58, 'disk_free': 729038}
{'timestamp': '2024-01-30 22:28:58', 'cpu_usage': 6.0, 'memory_usage': 63.61, 'disk_free': 729038}
{'timestamp': '2024-01-30 22:29:34', 'cpu_usage': 1.2, 'memory_usage': 63.76, 'disk_free': 729009}
{'timestamp': '2024-01-30 22:29:42', 'cpu_usage': 0.8, 'memory_usage': 63.79, 'disk_free': 729009}
{'timestamp': '2024-01-30 22:29:49', 'cpu_usage': 34.2, 'memory_usage': 63.64, 'disk_free': 729009}
{'timestamp': '2024-01-30 22:29:56', 'cpu_usage': 2.0, 'memory_usage': 63.21, 'disk_free': 729002}
{'timestamp': '2024-01-30 22:30:03', 'cpu_usage': 0.0, 'memory_usage': 63.36, 'disk_free': 729002}
{'timestamp': '2024-01-30 22:30:10', 'cpu_usage': 0.8, 'memory_usage': 63.38, 'disk_free': 729002}
{'timestamp': '2024-01-30 22:30:17', 'cpu_usage': 3.4, 'memory_usage': 63.35, 'disk_free': 729002}
{'timestamp': '2024-01-30 22:30:25', 'cpu_usage': 3.8, 'memory_usage': 63.38, 'disk_free': 729002}
{'timestamp': '2024-01-30 22:30:32', 'cpu_usage': 1.2, 'memory_usage': 63.33, 'disk_free': 729002}
{'timestamp': '2024-01-30 22:30:39', 'cpu_usage': 2.7, 'memory_usage': 63.36, 'disk_free': 729002}
{'timestamp': '2024-01-30 22:30:46', 'cpu_usage': 0.0, 'memory_usage': 63.39, 'disk_free': 729002}
{'timestamp': '2024-01-30 22:30:53', 'cpu_usage': 0.0, 'memory_usage': 63.38, 'disk_free': 729002}
{'timestamp': '2024-01-30 22:31:01', 'cpu_usage': 1.2, 'memory_usage': 63.38, 'disk_free': 729002}
{'timestamp': '2024-01-30 22:31:08', 'cpu_usage': 45.8, 'memory_usage': 63.12, 'disk_free': 728992}
{'timestamp': '2024-01-30 22:31:15', 'cpu_usage': 11.5, 'memory_usage': 63.2, 'disk_free': 728992}
{'timestamp': '2024-01-30 22:31:22', 'cpu_usage': 6.6, 'memory_usage': 63.21, 'disk_free': 728979}
{'timestamp': '2024-01-30 22:31:29', 'cpu_usage': 8.9, 'memory_usage': 63.09, 'disk_free': 728966}
{'timestamp': '2024-01-30 22:31:36', 'cpu_usage': 12.1, 'memory_usage': 63.29, 'disk_free': 728968}
{'timestamp': '2024-01-30 22:31:44', 'cpu_usage': 3.1, 'memory_usage': 63.28, 'disk_free': 728968}
{'timestamp': '2024-01-30 22:31:51', 'cpu_usage': 3.1, 'memory_usage': 63.37, 'disk_free': 728968}
{'timestamp': '2024-01-30 22:31:58', 'cpu_usage': 0.0, 'memory_usage': 63.37, 'disk_free': 728968}
{'timestamp': '2024-01-30 22:32:05', 'cpu_usage': 6.6, 'memory_usage': 63.39, 'disk_free': 728968}
{'timestamp': '2024-01-30 22:32:12', 'cpu_usage': 5.0, 'memory_usage': 63.37, 'disk_free': 728968}
{'timestamp': '2024-01-30 22:32:19', 'cpu_usage': 17.6, 'memory_usage': 63.36, 'disk_free': 728968}
{'timestamp': '2024-01-30 22:32:50', 'cpu_usage': 2.7, 'memory_free': 63.3, 'disk_free': 728949}
{'timestamp': '2024-01-30 22:33:05', 'cpu_usage': 2.3, 'memory_free': 63.15, 'disk_free': 728917}
{'timestamp': '2024-01-30 22:33:21', 'cpu_usage': 15.5, 'memory_free': 63.15, 'disk_free': 728915}
{'timestamp': '2024-01-30 22:33:36', 'cpu_usage': 8.6, 'memory_free': 63.09, 'disk_free': 728939}
{'timestamp': '2024-01-30 22:33:52', 'cpu_usage': 8.6, 'memory_free': 62.98, 'disk_free': 728923}
{'timestamp': '2024-01-30 22:34:08', 'cpu_usage': 9.0, 'memory_free': 63.02, 'disk_free': 728916}
{'timestamp': '2024-01-30 22:34:23', 'cpu_usage': 5.3, 'memory_free': 62.95, 'disk_free': 728882}
{'timestamp': '2024-01-30 22:34:39', 'cpu_usage': 5.5, 'memory_free': 63.01, 'disk_free': 728882}
{'timestamp': '2024-01-30 22:34:54', 'cpu_usage': 11.0, 'memory_free': 63.11, 'disk_free': 728882}
{'timestamp': '2024-01-30 22:35:10', 'cpu_usage': 2.3, 'memory_free': 62.96, 'disk_free': 728868}
{'timestamp': '2024-01-30 22:35:25', 'cpu_usage': 5.7, 'memory_free': 62.76, 'disk_free': 728868}
{'timestamp': '2024-01-30 22:35:41', 'cpu_usage': 6.6, 'memory_free': 62.66, 'disk_free': 728861}
{'timestamp': '2024-01-30 22:35:57', 'cpu_usage': 3.5, 'memory_free': 62.5, 'disk_free': 728861}
{'timestamp': '2024-01-30 22:36:12', 'cpu_usage': 3.9, 'memory_free': 62.69, 'disk_free': 728860}
{'timestamp': '2024-01-30 22:36:28', 'cpu_usage': 23.8, 'memory_free': 62.38, 'disk_free': 728862}
{'timestamp': '2024-01-30 22:36:44', 'cpu_usage': 6.8, 'memory_free': 62.52, 'disk_free': 728862}
{'timestamp': '2024-01-30 22:36:59', 'cpu_usage': 6.2, 'memory_free': 62.73, 'disk_free': 728854}
{'timestamp': '2024-01-30 22:37:15', 'cpu_usage': 6.6, 'memory_free': 62.53, 'disk_free': 728854}
{'timestamp': '2024-01-30 22:39:19', 'cpu_usage': 1.2, 'memory_free': 62.84, 'disk_free': 728775}
{'timestamp': '2024-01-30 22:39:35', 'cpu_usage': 2.0, 'memory_free': 62.87, 'disk_free': 728766}
{'timestamp': '2024-01-30 22:39:51', 'cpu_usage': 4.7, 'memory_free': 62.85, 'disk_free': 728753}
{'timestamp': '2024-01-30 22:40:06', 'cpu_usage': 10.3, 'memory_free': 62.77, 'disk_free': 728747}
{'timestamp': '2024-01-30 22:40:22', 'cpu_usage': 30.0, 'memory_free': 62.53, 'disk_free': 728189}
{'timestamp': '2024-01-30 22:40:38', 'cpu_usage': 11.7, 'memory_free': 59.1, 'disk_free': 728387}
{'timestamp': '2024-01-30 22:40:53', 'cpu_usage': 25.1, 'memory_free': 58.74, 'disk_free': 728380}
{'timestamp': '2024-01-30 22:41:13', 'cpu_usage': 8.8, 'memory_free': 59.04, 'disk_free': 728381}
{'timestamp': '2024-01-30 22:41:28', 'cpu_usage': 5.3, 'memory_free': 59.13, 'disk_free': 728381}
{'timestamp': '2024-01-30 22:41:44', 'cpu_usage': 24.1, 'memory_free': 58.7, 'disk_free': 728018}
{'timestamp': '2024-01-30 22:42:00', 'cpu_usage': 79.3, 'memory_free': 58.49, 'disk_free': 727925}
{'timestamp': '2024-01-30 22:42:16', 'cpu_usage': 25.4, 'memory_free': 56.56, 'disk_free': 727669}
{'timestamp': '2024-01-30 22:42:31', 'cpu_usage': 20.0, 'memory_free': 56.36, 'disk_free': 727502}
{'timestamp': '2024-01-30 22:42:47', 'cpu_usage': 0.0, 'memory_free': 56.22, 'disk_free': 727499}
{'timestamp': '2024-01-30 22:43:02', 'cpu_usage': 11.7, 'memory_free': 57.12, 'disk_free': 727489}
{'timestamp': '2024-01-30 22:43:21', 'cpu_usage': 1.6, 'memory_free': 57.38, 'disk_free': 727434}
{'timestamp': '2024-01-30 22:43:36', 'cpu_usage': 0.8, 'memory_free': 57.28, 'disk_free': 727409}
{'timestamp': '2024-01-30 22:43:52', 'cpu_usage': 47.3, 'memory_free': 58.85, 'disk_free': 727528}
{'timestamp': '2024-01-30 22:44:08', 'cpu_usage': 26.4, 'memory_free': 58.54, 'disk_free': 727447}
{'timestamp': '2024-01-30 22:44:24', 'cpu_usage': 26.1, 'memory_free': 57.91, 'disk_free': 727426}
{'timestamp': '2024-01-30 22:44:40', 'cpu_usage': 7.6, 'memory_free': 56.53, 'disk_free': 727430}
{'timestamp': '2024-01-30 22:44:56', 'cpu_usage': 43.2, 'memory_free': 61.51, 'disk_free': 727684}
{'timestamp': '2024-01-30 22:45:12', 'cpu_usage': 100.0, 'memory_free': 60.82, 'disk_free': 727614}
{'timestamp': '2024-01-30 22:45:28', 'cpu_usage': 65.5, 'memory_free': 43.69, 'disk_free': 727955}
{'timestamp': '2024-01-30 22:45:44', 'cpu_usage': 3.4, 'memory_free': 65.49, 'disk_free': 735469}
{'timestamp': '2024-01-30 22:45:59', 'cpu_usage': 3.9, 'memory_free': 65.58, 'disk_free': 735469}
{'timestamp': '2024-01-30 22:46:15', 'cpu_usage': 16.9, 'memory_free': 65.49, 'disk_free': 735469}
{'timestamp': '2024-01-30 22:46:31', 'cpu_usage': 7.0, 'memory_free': 65.59, 'disk_free': 735469}
{'timestamp': '2024-01-30 22:46:46', 'cpu_usage': 19.1, 'memory_free': 65.49, 'disk_free': 735460}
{'timestamp': '2024-01-30 22:47:02', 'cpu_usage': 5.1, 'memory_free': 65.46, 'disk_free': 735453}
{'timestamp': '2024-01-30 22:47:17', 'cpu_usage': 1.9, 'memory_free': 65.45, 'disk_free': 735453}
{'timestamp': '2024-01-30 22:47:33', 'cpu_usage': 18.8, 'memory_free': 65.47, 'disk_free': 735453}
{'timestamp': '2024-01-30 22:47:49', 'cpu_usage': 22.7, 'memory_free': 65.37, 'disk_free': 735453}
{'timestamp': '2024-01-30 22:48:04', 'cpu_usage': 8.8, 'memory_free': 65.33, 'disk_free': 735453}
{'timestamp': '2024-01-30 22:48:20', 'cpu_usage': 17.5, 'memory_free': 65.24, 'disk_free': 735453}
{'timestamp': '2024-01-30 22:48:36', 'cpu_usage': 24.1, 'memory_free': 65.13, 'disk_free': 735447}
{'timestamp': '2024-01-30 22:48:51', 'cpu_usage': 2.7, 'memory_free': 65.25, 'disk_free': 735447}
{'timestamp': '2024-01-30 22:49:07', 'cpu_usage': 17.8, 'memory_free': 65.32, 'disk_free': 735440}
{'timestamp': '2024-01-30 22:50:02', 'cpu_usage': 1.1, 'memory_free': 66.2, 'disk_free': 735414}
{'timestamp': '2024-01-30 22:50:15', 'cpu_usage': 0.8, 'memory_free': 66.18, 'disk_free': 735373}
{'timestamp': '2024-01-30 22:50:29', 'cpu_usage': 1.5, 'memory_free': 66.14, 'disk_free': 735366}
{'timestamp': '2024-01-30 22:50:42', 'cpu_usage': 8.2, 'memory_free': 66.03, 'disk_free': 735351}
{'timestamp': '2024-01-30 22:50:56', 'cpu_usage': 0.4, 'memory_free': 66.06, 'disk_free': 735354}
{'timestamp': '2024-01-30 22:51:10', 'cpu_usage': 4.2, 'memory_free': 66.08, 'disk_free': 735354}
{'timestamp': '2024-01-30 22:51:23', 'cpu_usage': 0.8, 'memory_free': 65.93, 'disk_free': 735354}
{'timestamp': '2024-01-30 22:51:37', 'cpu_usage': 16.4, 'memory_free': 65.98, 'disk_free': 735348}
{'timestamp': '2024-01-30 22:51:50', 'cpu_usage': 11.9, 'memory_free': 66.05, 'disk_free': 735348}
{'timestamp': '2024-01-30 22:52:04', 'cpu_usage': 7.8, 'memory_free': 65.86, 'disk_free': 735341}
{'timestamp': '2024-01-30 22:58:02', 'cpu_usage': 27.1, 'memory_free': 66.28, 'disk_free': 735177}
{'timestamp': '2024-01-30 22:58:16', 'cpu_usage': 1.5, 'memory_free': 66.19, 'disk_free': 735159}
{'timestamp': '2024-01-30 22:58:29', 'cpu_usage': 0.0, 'memory_free': 66.18, 'disk_free': 735150}
{'timestamp': '2024-01-30 22:58:42', 'cpu_usage': 0.0, 'memory_free': 66.04, 'disk_free': 735137}
{'timestamp': '2024-01-30 22:58:55', 'cpu_usage': 3.1, 'memory_free': 66.06, 'disk_free': 735134}
{'timestamp': '2024-01-30 22:59:08', 'cpu_usage': 7.6, 'memory_free': 66.04, 'disk_free': 735122}
{'timestamp': '2024-01-30 22:59:21', 'cpu_usage': 11.4, 'memory_free': 65.86, 'disk_free': 735112}
{'timestamp': '2024-01-30 22:59:34', 'cpu_usage': 3.0, 'memory_free': 65.99, 'disk_free': 735096}
{'timestamp': '2024-01-30 22:59:47', 'cpu_usage': 10.4, 'memory_free': 65.81, 'disk_free': 735090}
{'timestamp': '2024-01-30 23:00:22', 'cpu_usage': 4.8, 'memory_free': 66.3, 'disk_free': 735070}
{'timestamp': '2024-01-30 23:00:40', 'cpu_usage': 3.8, 'memory_free': 65.96, 'disk_free': 735002}
{'timestamp': '2024-01-30 23:00:53', 'cpu_usage': 0.0, 'memory_free': 65.95, 'disk_free': 734989}
{'timestamp': '2024-01-30 23:01:07', 'cpu_usage': 3.0, 'memory_free': 65.92, 'disk_free': 734986}
{'timestamp': '2024-01-30 23:01:20', 'cpu_usage': 0.8, 'memory_free': 65.89, 'disk_free': 734983}
{'timestamp': '2024-01-30 23:01:33', 'cpu_usage': 26.7, 'memory_free': 65.4, 'disk_free': 734983}
{'timestamp': '2024-01-30 23:01:46', 'cpu_usage': 6.0, 'memory_free': 65.64, 'disk_free': 734957}
{'timestamp': '2024-01-30 23:01:59', 'cpu_usage': 38.3, 'memory_free': 65.3, 'disk_free': 734956}
{'timestamp': '2024-01-30 23:02:12', 'cpu_usage': 0.8, 'memory_free': 65.42, 'disk_free': 734936}
{'timestamp': '2024-01-30 23:02:26', 'cpu_usage': 6.8, 'memory_free': 65.58, 'disk_free': 734939}
{'timestamp': '2024-01-30 23:02:39', 'cpu_usage': 3.9, 'memory_free': 65.71, 'disk_free': 734939}
{'timestamp': '2024-01-30 23:02:52', 'cpu_usage': 9.1, 'memory_free': 65.64, 'disk_free': 734939}
{'timestamp': '2024-01-30 23:03:05', 'cpu_usage': 5.3, 'memory_free': 65.6, 'disk_free': 734926}
{'timestamp': '2024-01-30 23:07:19', 'cpu_usage': 0.0, 'memory_free': 65.78, 'disk_free': 735183}
{'timestamp': '2024-01-30 23:07:32', 'cpu_usage': 1.5, 'memory_free': 65.87, 'disk_free': 735766}
{'timestamp': '2024-01-30 23:07:45', 'cpu_usage': 13.8, 'memory_free': 65.81, 'disk_free': 735750}
